"taxid"	"FR.294.M"	"FR.316.M"	"FR.221.M"	"FR.213.M"	"FR.194.M"	"FR.716.M"	"FR.052.M"	"FR.684.M"	"FR.053.M"	"FR.198.M"	"FR.730.M"	"FR.115.M"	"FR.276.M"	"FR.305.M"	"FR.399.M"	"FR.393.M"	"FR.728.M"	"FR.152.M"	"FR.726.M"	"FR.400.M"	"FR.460.M"	"FR.721.M"	"FR.719.M"	"FR.759.M"	"FR.542.M"	"FR.129.M"	"FR.751.M"	"FR.212.M"	"FR.696.M"	"FR.040.M"	"FR.110.M"	"FR.187.M"	"FR.139.M"	"FR.169.M"	"FR.390.M"	"FR.156.M"	"FR.116.M"	"FR.027.M"	"FR.558.M"	"FR.060.M"	"FR.349.M"	"FR.039.M"	"FR.132.M"	"FR.568.M"	"FR.030.M"	"FR.105.M"	"FR.173.M"	"FR.682.M"	"FR.166.M"	"FR.142.M"	"FR.294.Q"	"FR.316.Q"	"FR.221.Q"	"FR.213.Q"	"FR.194.Q"	"FR.716.Q"	"FR.052.Q"	"FR.684.Q"	"FR.053.Q"	"FR.198.Q"	"FR.730.Q"	"FR.115.Q"	"FR.276.Q"	"FR.305.Q"	"FR.399.Q"	"FR.393.Q"	"FR.728.Q"	"FR.152.Q"	"FR.726.Q"	"FR.400.Q"	"FR.460.Q"	"FR.721.Q"	"FR.719.Q"	"FR.759.Q"	"FR.542.Q"	"FR.129.Q"	"FR.751.Q"	"FR.212.Q"	"FR.696.Q"	"FR.040.Q"	"FR.110.Q"	"FR.187.Q"	"FR.139.Q"	"FR.169.Q"	"FR.390.Q"	"FR.156.Q"	"FR.116.Q"	"FR.027.Q"	"FR.558.Q"	"FR.060.Q"	"FR.349.Q"	"FR.039.Q"	"FR.132.Q"	"FR.568.Q"	"FR.030.Q"	"FR.105.Q"	"FR.173.Q"	"FR.682.Q"	"FR.166.Q"	"FR.142.Q"	"FR.294.D"	"FR.316.D"	"FR.221.D"	"FR.213.D"	"FR.194.D"	"FR.052.D"	"FR.684.D"	"FR.053.D"	"FR.198.D"	"FR.730.D"	"FR.115.D"	"FR.305.D"	"FR.399.D"	"FR.393.D"	"FR.728.D"	"FR.152.D"	"FR.726.D"	"FR.460.D"	"FR.721.D"	"FR.719.D"	"FR.759.D"	"FR.542.D"	"FR.129.D"	"FR.751.D"	"FR.212.D"	"FR.696.D"	"FR.040.D"	"FR.110.D"	"FR.187.D"	"FR.139.D"	"FR.390.D"	"FR.156.D"	"FR.027.D"	"FR.558.D"	"FR.060.D"	"FR.349.D"	"FR.039.D"	"FR.132.D"	"FR.568.D"	"FR.030.D"	"FR.105.D"	"FR.173.D"	"FR.682.D"	"FR.166.D"	"FR.142.D"
577309	0.286544096672977	0.0495972269154885	0.218220459591264	0	0	0	0	0.234120759487744	0.276518933865888	0.618498198629957	0	0	0.0794945433658817	0	0	0	0	0	0	0.0281783830227552	0	0	0	0	0	0.0484231243849482	0	0	0	3.55998251875592	0	0.453939304139334	0.0483465480564688	0.525250154053816	0	0.28452434951136	0.343592248819411	0.656498179031394	0	0	0.156821162485699	1.00781321253762	0.13148876050861	0	0	0.860060658451891	0	3.76580884666205	0	0	0.487496128311136	0.0765678882459524	0.231694050831414	0.00044937761200737	0.000496431485008597	0.00044667982883229	0	0.234062390738511	0.245606128886886	0.913972040640381	0	0	0.135073246801431	0.00478007664056214	0	0	0	0	0.000670677317022461	0.00201609651457235	0	0.00131037555363367	0.000979476698249349	0	0	0.059156378600823	0.000231165234598038	0.000263911431323648	0.00629310312915299	3.12624426833811	0.00314959212781945	0.589226724196049	0.044549099471775	0.483658516506133	0	0.315337625887403	0.466038326435502	0.651152585250006	0	0	0.398869660898269	1.0923658803623	0.105058279698317	0	0	0.869483919222139	0	3.6581646797893	0.00153969329309602	0	0.29196286087335	0.05629841485518	0.207024692056665	0	0	0	0.283633796341904	0.291018934649672	0.608457060237797	0	0	0.00459915784309717	0	0	0	0	0	0	0	0	0	0	0.0396389023860062	0	0	0.00746753489205678	3.04892639002582	0.00582455542960577	0.473115227213588	0.0466762190091616	0	0.294758240162625	0.672292948076098	0	0	0.143180371915435	1.08687980803162	0.122409917428947	0	0	0.864342910975035	0	3.68267686879299	0	0
838	0.636620594870731	0.0177132953269602	0	0	0	0	2.32470813135796	0	0	0	0	0	0	0	0.0305675919172852	0	0	0.0398356778289556	0	0.033721671486248	0	0	0	0	0.051825760037947	0	0.00171088837879069	0	0	0	0.0281576035409421	0.0538800360996242	0.137787661960936	0.0293435840253529	0	0.0206177064863305	0.252401888943169	0.0535778472556613	0	0.212494687632809	0.790802801573792	0.0319216854649925	0.211221306774469	0.0145158196513093	0.0106683736064437	0	0.410778217448653	0.0256177472562044	0.0566354039237008	0	19.4123112972514	0.176807528201531	0.00726566709924296	0.00808879701613266	0.0135691272569016	0.0214406317839499	6.2875082134774	0.0184530515519988	0.0337990085624155	0.971811465301802	0.0185851622822579	0.0128507174983937	0.00753627557261202	0.00239003832028107	0.00336319099561664	0.0270997269953429	0.0188925374477082	0.0800106680890785	0.0399053003628364	0.0354832986564733	0.477695207793057	0.0362537236505316	0.0192630417322372	0.153475564966535	37.3590092231275	0.51440329218107	0.469727756703214	0.0609635406357626	0.0277636902756749	0.129725008669741	0.0238469118249187	0.0337086226656779	11.3653238295254	0.294311352597349	0.00575440211761998	0.075945187386495	2.87796056063715	0.0148429231523787	0.0139997812534179	32.0786549537495	13.5428128438532	4.62327062804817	31.9907991064517	2.59905507869129	0.0331215191736794	0.0853122662677637	2.71734934922571	21.0510812309398	0.0307938658619203	0.00851397142711189	0	0.0156780395799236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133361145401263	0	0	0	0	0.00419208115869123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
239759	0.0747694249237179	0.0515048125660842	0.552508902762228	3.37219204428903	0.030309710128954	0.959914809462235	0.245784119614938	0.257532835436518	0.271398212868372	0.413444825144312	0.132379040470164	0	0.0234348075818495	0	0.254193659101635	0.292913577456954	0.0445343737595725	0.0199178389144778	1.80312135029814	0.563567660455104	0.20936437486436	0.682209261599842	0.447623579798941	0.0596145847774851	0.106286728213417	0.0843499586060388	0.024807881492465	3.20150877298666	0	1.45130745138029	0.362096901675624	0.483573323994127	0.158334944884935	0.419613251562546	0	0.274215496268195	0.521087770721381	0.704650421501672	0.130139946921493	0.642313487617355	0.014510143148143	1.02453409540024	1.0323266516527	0.0165895081729249	1.24819971195391	0.833687418499363	0.295835688713021	0.129437038768191	0.55276154229532	0	0.00202001158139973	0.0233795078613595	0.735446969712259	1.10636768076214	0.0339228181422541	1.24176992415376	0.35920274512667	0.308845810186084	0.332356917530419	1.82276035925922	0.224289117542704	0.0128507174983937	0.00521742155026986	0.0079667944009369	0.167599017948229	0.931929500562068	0.0706221042688138	0.177801484642397	2.28566829641255	0.679827744713795	0.369603591431124	0.53900114439465	0.583115127691112	0.102590618293138	0.183872976568171	0.101594650205761	0.0617211176376762	11.3648179670902	0.00296146029607199	1.44238796768434	0.648366036598261	0.777995011123846	0.409427438002503	0.467193545731456	0.0026156373261909	0.32029057289087	1.13727263242096	1.08740545703296	0.200371869189544	0.557914945604747	0.0137541262378714	1.40215984871106	1.04726516709796	0.0224236292904747	3.42255698128021	0.991024682124159	0.284086522873597	0.495564180759634	0.831434378271848	0.00170279428542238	0.108806035108081	0.0653251649163482	1.02694936462126	4.9395857477063	0.0341941362692694	0.319529009208474	0.42360358585361	0.523097325572828	1.91354542616639	0.252845126175161	0	0.0127754384530477	0.437177875248342	1.20709762062878	0.0949166842438304	0.196044842878624	2.72535468935402	0.470518717119914	0.822816759212519	0.911135693215339	0.113598953962285	0.272135935218372	0.113802010075953	0.0695533443352523	10.502053792764	0	1.9658711668031	0.715076189665447	0.956875547039481	0.616560288307064	0.00803134761786003	0.274430085668651	1.17878831224561	0.237628105921205	0.764833127317676	0.0110478682033515	1.47975627543699	1.23634016603236	0.0263052170419544	3.08343984704279	1.17640131888837	0.43361349270037	0.579221757488057	0.844366492309125	0
423604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0212672015830195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0241255142712683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2172	0.204859580426834	0.0438744699637014	3.61170673700323	0.691674815561915	0	0	0	0.294211754422931	0.122897303940395	14.3537361439952	0	0	0	0	1.00873053327041	0	0	3.46072451139051	0	0.508134775820176	1.17235539177096	0	0	0.432552336059892	0	0	0.0102653302727441	0.380900305600671	0	0.109257775511691	2.59741542839077	0.377160252697369	0	0.240617389007893	0	0	0.0635075720566683	1.01526629546487	0	0.0251130085384229	0	0.746359407776731	0	0	0	0.262267219527919	0.0810250612398719	0	0	0	0.449789245458341	0.0707230112806125	6.51003772092169	1.25421291511257	0.00546074633509456	0.00223339914416145	0.0131415638460977	0.332154927935978	0.158855340243353	23.0874794015257	0.00760302093365097	0.00856714499892911	0.00057971350558554	0.00557675608065583	1.52688871200996	0.000501846796210053	0.000899644640367055	5.74298795394942	0.00201203195106738	0.802809632102708	1.71508270316212	0.00305754295847857	0.00293843009474805	0.539216289748735	0.00221089751384575	0.00900205761316872	0.012020592199098	0.618344483591307	0.00814401581419798	0.118165354431843	3.30437208381515	0.515067754331558	0.00212138568913214	0.267555775088499	0.00156938239571454	0.0214627703483573	0.121726428546586	1.33328170577454	0.00087498632833862	0.0238524637849788	0.00250075022506752	0.847267841146611	0.00663525977042001	0.00104295950188254	0.0012267229323585	0.285153328347046	0.100356652102086	0.00173274189076795	0.0138572396378641	0.00340558857084476	0.310550558537647	0.0610493359400054	5.07910009494527	1.12210545784382	0.0125879512639618	0.0264177527298344	0.401027813351722	0.17313784719664	15.8832302808249	0.0128649183572489	0.0232258064516129	0.00408814030497527	1.33696768434894	0	0	7.62671539237519	0.0030775648938753	1.77800512411199	0.00454316002019182	0.00405604719764012	0.638472488188027	0	0	0.0146293012070457	0.488188440738125	0.0130681860610994	0.120899187708583	3.39257951638268	0.463652922669316	0	0	0.033396253811529	1.38424727896906	0	0.0291195207758867	0	0.828098901357423	0.00778972201820569	0.00286966004094048	0	0.302637776731041	0.0999563570835269	0	0.0217300200226613	0
2316	0.225172661186457	0	0.00110691537473829	0	0	0	0	0	0	0	0	0	0	0	0.00107254708481702	0	0	0	0	0	0.000425537347285284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0161600926511979	0	1.62710578205824	0	0.000496431485008597	0	0.00146017376067752	0.0258990197221035	0	0	0	0	0.0110145566061253	0	0.499433862849071	0	0.000449822320183527	0	0.000670677317022461	0.07217625522169	0.208773726763571	0.000436791851211224	0	0.000410362473172553	0	0	0	0.253882796933349	0	0.0115596542378977	0.000449941732545635	0	0	0.00205812134683461	0.00052312746523818	0.00165098233448902	0	0	0	0	0.00125037511253376	0	0	0	0	0.00116866118175019	0	0	0.00153969329309602	0	0.360419991295517	0	1.22548557272116	0	0	0	0.0295537385479263	0	0	0	0	0	0.43909742684109	0	0	0	0	0.216958958596999	0	0	0	0	0	0	0.197276148593357	0	0.0113342988476796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00202001158139973	0	0.000403648172180164	0.000224688806003685	0.000330954323339064	0	0	0.000323737746526294	0	0.0199164056617158	0.000422390051869498	0	0	0	0	0.00200738718484021	0	0.00148167903868664	0	0.000806438605828938	0	0	0.000652984465499566	0	0	0.00128600823045267	0	0.000791734293970943	0	0	0	0	0	0	0	0.00165098233448902	0	0.000645344484886032	0.00131247949250793	0	0	0.00124415248332836	0	0	0	0	0	0	0.00461907987928805	0.00340558857084476	0	0	0	0	0	0	0	0	0.0140567637678699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000605472258270246	0	0	0	0	0	0	0.0120044088919931	0	0.00571142999928607	0	0	0	0.000501846796210053	0	0	0	0	0	0	0	0	0	0.00385802469135802	0	0	0.00259127775906299	0	0	0	0	0	0	0.00495294700346706	0	0	0.00262495898501586	0	0	0	0	0	0	0	0	0.00103964513446077	0	0	0	0	0	0	0	0	0	0	0.00858010255960889	0	0.00645161290322581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00261363721221987	0	0	0	0	0	0	0	0.00243721134278159	0	0	0	0	0	0	0	0	0.00118936705849704	0	0
1279	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0168262826535048	0	0	0	0	0	0	0	0	0	0	0	0.0656055233602524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0256177472562044	0	0	0.00202001158139973	0.0204570693786896	0.00100912043045041	0.00224688806003685	0.000330954323339064	0.0183138729821239	0	0	0.012392969806219	0.00190979232372617	0	0	0.00637684856144094	0.235020434827638	0.000560531832602773	0.000501846796210053	0.00359857856146822	0	0	0	0.000871706583563972	0	0.00163246116374891	0.00287253731220787	0	0.0848765432098765	0.00693495703794115	0.0113481915469169	0.00333164283308099	0	0.00899883465091271	0	0	0	0	0	0	0.00129068896977206	0.00131247949250793	0	0.00125037511253376	0	0	0	0	0.00584330590875093	0	0.194067091766011	0	0	0	0.015202947471441	0	0.00196757050297005	0	0	0	0.014735135931629	0.0012778876152609	0	0	0.160459506970279	0	0	0.00366827765193547	0	0	0	0	0.0025811209439528	0.00324568439892243	0	0.0920645474771757	0.00667301458566996	0.00640247135394262	0.00373376744602839	0	0.00985693995779438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.193470374848851	0	0
46123	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0434678968548873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044665969606838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00134813283602211	0	0	0	0	0.00337990085624155	0	0	0	0	0.0701077907282447	0	0.000501846796210053	0.00134946696055058	0	0	0	0	0	0.000326492232749783	0	0.000368482918974291	0	0	0	0	0.00128440602643308	0	0	0	0	0.0695759528766779	0	0	0	0.0100623427758941	0.000581767409389726	0.00125037511253376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0480356485834594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0519924082629886	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000673337193799911	0.000876731544800982	0.000201824086090082	0	0	0	0	0	0	0	0	0	0	0.000796679440093689	0.00112106366520555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110587662840334	0	0	0	0	0	0	0	0	0.0510724016618722	0	0.0159373210740574	0.0082667142629003	0	0.0640331001871737	0	0.0034685520985653	0	0	0.148195086055353	0	0.0230810346782423	0	0	0	0	0	0	0.0408028895864534	0	0	0.00821294102851687	0	0.023149358165376	0	0	0	0	0.0596010533746455	0	0.00715205263910742	0.0284341323324519	0	0.0106059534752174	0	0	0.0205658969600735	0	0	0	0.0075326580371479	0	0
1350	0	0.0141706362615681	0	0	0	0	0	0	0	0	0	0	0	0	0.0112617443905787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0209822490173313	0	0	0	0	0	0	0	0.745384273536502	3.59489157753229	0.350366613452383	0.0276367231384532	0.00711551795178988	0.0120603553784718	0	0.0543879414164174	0.0394321766561514	0.00381958464745234	0.0595569973135993	0.0356964374955379	0.127536971228819	0.22466360210642	1.36321341688995	0.0250923398105026	0.00584769016238586	0	0.00201203195106738	0.907243431557555	0.00479438620960185	0.00305754295847857	0.00652984465499566	0.514184178885209	0.00147393167589716	0.0270061728395062	0.012020592199098	0.0596439834791444	0.219518244446336	0.0218349024493623	0.0341955716734683	0.00539337962650846	0.0180317783576232	0	0.0873622866947761	0.00660392933795608	0	0.00645344484886032	0.043749316416931	0.0244342311943685	0.0175052515754726	0.00497660993331343	1.32262844757039	0.0552768535997747	0.00368016879707549	0.620559087509349	0	0.0734682561685611	0.0692861981893207	0.063003388560628	0.497787610619469	2.61561960325058	0.259370343123385	0.0080670390621772	0	0	0	0.0442054077948869	0	0.0658090054428501	0	0	1.06679079766966	0	0.00687802059737902	0	0	0	0	0.00589970501474926	0.216069847128265	0	0	0.00564639695710535	0.0394152142727093	0.201623442085533	0.0327435300044078	0.0376355889297603	0	0.0108549346532934	0	0	0	0.0129984604948351	0.0273366929732814	0	0	1.31868865593911	0.0330010904708156	0	0.659444182760245	0	0.0673974666481654	0.0807115029413134	0.120575749202442
1578	0.799989627363016	1.41570106497782	1.44594774094385	0.716761466903539	0.439884429468911	0.667325879161279	0.087048542363624	3.86026112268708	1.73720459840746	0.152597859338154	1.74517277161949	4.09692126758067	0.46731763354394	3.36385434047983	0.84302200866618	0.947405933021008	0.686894308313406	0.221585957923565	0.156491506674016	0.661499089976811	4.67240007319242	0.141619333323181	0.79040509190411	7.2092056009982	0.130882004163629	0.735719083397116	2.16028172628637	0.434652660162323	0.582236511604541	0.154781848641562	1.11296632943408	0.408141273454653	5.35921485205956	0.132046128114088	4.62597326132638	0.577295781617253	0.0586223742061553	0.949480837442099	0.732037201433399	0.200904068307383	0.0876189413176326	0.378499984799197	0.552532557456392	1.09231542876102	0.433402677761775	0.852734758465077	0.640663274919917	2.69031289606386	0.491595306057723	0.185417672621922	0.15419421738018	0.119527733941201	1.56454031537032	0.252774906754145	0.0220084625020478	0.11703011515406	0.00146017376067752	0.0181293138054725	0.365029292474087	0.0813025874957712	0.0937705915150286	0.139930034982509	0.228986834706288	0.00876347384103058	0.096411475207677	0.0762807130239281	0.0319373847330305	0.0133351113481798	0.00536541853617969	0.0108869211786907	3.63937498637958	0.00131037555363367	0.00228544562924848	0.138702515932323	0.0191611117866631	0.0257201646090535	0.0453083859812155	0.0440732090310492	0.00481237298111699	0.00128440602643308	0.629918425563889	0.035056967572305	0.360635567152464	0	0.345787254522437	0.0165098233448902	0.0417347755016868	0.0296858463047575	0.0262495898501586	0.023270696375589	0.0162548764629389	0.00248830496665671	0.0210116559396634	0.0109510747697667	0.0564292548884909	0.037397157816006	0.0293350213836866	0.0582201275298032	0.0123175463447681	0.00681117714168951	0.102459016393443	0.0912176848286462	1.26729921591559	0.205807874610667	0.0263031817455919	0	0.0192920237743408	0.357327046342003	0.0759430354212191	0.104403760514597	3.85161290322581	0.00408814030497527	0.08589993377547	0.0660036605711139	0.0316388947479435	0.0133234359237899	0	3.35536730887106	0	0	0.122872337959206	0.0136242637657465	0.0242948111398102	0.0510742270210893	0.162062556146673	0	0	0.658174763545452	0.196342819293639	0.335417480786766	0.264189066376975	0.0145201103528387	0.0234067177279879	0.0219349020850343	0.0178282780260531	0.00486106200947465	0	0.0144666266052391	0.017696236919133	0.0475350438906905	0.0376825247291569	0.0168940321831313	0.0598648086110175	0.0139692985859966	0
1253	0.0509987985028827	0	0	0	0	0	0	0	0	0	0	0	0.111659965537048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0774337772869898	0.000876731544800982	0.000201824086090082	0.00112344403001842	0.000330954323339064	0.000893359657664579	0	0.000323737746526294	0	0	0	0	0.137392100823773	0	0	0	0	0	0.00368872524362354	0	0	0	0	0	0	0	0	0.00158346858794189	0	0	0	0	0	0.00205812134683461	0	0	0	0	0	0	0	0	0	0	0.00613361466179249	0	0	0	0	0	0.0612033947482954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00615512978775061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1243	0	0.0305213704095314	0	0.0211615290228664	0	0.0162267690981466	0	0.0199002645564582	0	0	0.165352574360168	0	0.0225157955198162	0.0315492799753215	0.0150156591874383	0	0.0972979252790659	0.00995891945723889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165586927093406	0	0	0.0350501010267618	0	0.0230588203378795	0	0.0598848665147008	0	0	0	0.0394000819106966	0	0.0102562599815387	0.0508762012436405	0	0	0	0.00134667438759982	0.0265941901922965	0	0.0269626567204422	0	0.0156337940091301	0	0.0181293138054725	0.00225326723749437	0	0.141078277324412	0	0.0260871077513493	0.0438173692051529	0.0201791459736998	0	0.0814178399532185	0.0133351113481798	0.00268270926808984	0	0.00130755987534596	0	0.000326492232749783	0.000820724946345107	0	0.0051440329218107	0.000462330469196077	0.00712560864573849	0	0	0.000899883465091271	0	0.162286005218609	0	0	0.0363216113587585	0.00173894897923695	0.019360334546581	0.00218746582084655	0.0395601838385014	0	0	0	0.0338961838111826	0.00368016879707549	0.00467464472700075	0.0555821457796168	0	0.00615877317238406	0.00340558857084476	0	0.0190036843393013	0	0.0245946312871256	0	0	0.0229862410928316	0	0	0.132112815437902	0	0.0306610522873145	0.0158363006401705	0	0.0742826224516934	0.0171301319020156	0.00273561323900027	0	0	0	0	0	0.00511469708206531	0	0.0058022396645105	0	0	0	0	0.155225565542095	0	0.0363002758820967	0.0214561579173223	0.00203100945231799	0.0451649709993344	0	0	0	0.0320445371238354	0	0.00706547338671691	0.0549056045951768	0	0.0062085771493318	0
46255	0	0	0	0	0	0	0	0.0245826797462131	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0190348566294599	0	0.0124774712324969	0	0	0.0487603187955346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0210429535242091	0	0	0	0	0	0	0	0	0	0	0.000670677317022461	0	0	0.0104830044290694	0	0.00779688699027851	0	0	0.0388357594124704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00245344586471699	0	0	0	0	0	0	0	0	0	0	0	0.0275013955932092	0	0	0	0	0	0	0	0	0	0	0	0.0136294800605755	0	0.00834604559722911	0	0	0.0410647051425844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1357	0	0.367891518329173	0	1.30382323979596	0	0	0	0	0	0	0.948958909157914	0.00966634982520017	0.017461229178633	0.112876312800595	0.532519627611652	2.2442221275782	0.217831175997909	0.0261421635752521	0	0.510906420051922	0	0	0.217491523407293	0	0	1.052812446305	0	0	0.0266251381493017	0.0109257775511691	0.0177837496048056	0.0983310658818141	0	0	0.3106315159021	0.771102222588759	0	0.0366228323013381	0	0	0	0	0	0	0.0586760548354403	0.058607199894507	0.0602977199924628	0	0.0611662362375968	0	0.0060600347441992	0.446548600151967	0.000605472258270246	1.65550712263515	0.000330954323339064	0.00044667982883229	0	0.00485606619789441	0.0112663361874718	0.000545654949636048	0.948265666447024	0.00428357249946455	0.0208696862010794	0.177659515140893	0.661988094303876	2.83292516460575	0.234357428815618	0.0222251855802996	0.00402406390213477	0.683456718440025	0.0122038921698956	0.00131037555363367	0.218749795942355	0.026673560756216	0.00847510713640869	1.02366255144033	0.00762845274173527	0.00897298866500403	0.0277636902756749	0.0115596542378977	0.0179976693018254	0.12135104159644	0.0180317783576232	0.00205812134683461	0.477615375762458	0.846953937592868	0.00521684693771085	0.0419473915175921	0.0087498632833862	0.00407237186572808	0.00125037511253376	0.0087090673832985	0.00110587662840334	0.00521479750941271	0.0821904364680193	0.0619390426327599	0.069477682224521	0.00970335458830053	0.0523495719652645	0.00170279428542238	0.00408022631655302	0.324012817985087	0	1.28698786599271	0	0	0	0	0	0.966353290450272	0.00645161290322581	0.104758595314991	0.524517472718373	2.17447642495019	0.226057610300524	0.0361636117931441	0.00444537151337544	0.00881946986166661	0	0.237094395280236	0	0.00768548212426726	1.04339820474132	0	0.00660254858375333	0.03024351631283	0.0151123984635728	0.0174736662888173	0.114730442599295	0	0.334357682406699	0.779729925947437	0.0357602631955371	0.00771783591880837	0.00415993153941238	0	0	0	0.00382621338792064	0.0707743986816948	0.0682995760715968	0.0647604567020034	0.0075326580371479	0.0558771943439862	0
1301	0.0570495034100044	0.537121616760593	0.0419046534722354	0.911481665412334	1.22065468973879	0.942673867295454	0.0307230149518673	6.87846791374991	7.6119517628082	0.0476868310431733	3.90202981195388	0.133717839248602	0.432854681217691	14.0092824992639	1.03286284267879	1.53714439683271	2.30416977277788	0.582596788248475	0.100987129922641	0.338140596273062	3.97111452486627	0.257351261630297	2.13216049015526	23.2080964924442	0.0737858278506364	1.59483903216233	9.42842070745234	0.373022805363187	1.24987440972571	0.140214145240003	0.637745020550111	0.369078247282426	16.1042351576097	0.061621526453241	19.7651991188622	0.0371118716753948	0.0211691906855561	3.09598573065941	2.93512058860439	0.600780435034579	0.0189748025783408	1.54136138388107	0.0839289960693254	1.89172235384384	1.83496026030832	0.379481619316933	1.47352553231581	10.8286667086139	0.154048298672466	0.49251569290198	0.218834587984971	1.03746566134783	0.0716475505619792	1.4514896867838	1.45686093133856	1.4539428428491	0.106592684529459	10.0986752651412	8.86660657954033	0.0758460379994107	5.11176440772467	0.154208609980724	0.699134487736161	24.0597190908294	1.42879564130447	2.33208206198812	2.9629796230489	0.816405150316338	0.120386578405532	0.684263157045854	5.93675768736243	0.266879821090058	2.68866353669446	32.8889107748875	0.0980164564471614	2.04989711934156	10.7038750228276	0.583508174656585	1.55328592528976	0.142569068934071	0.793247274477955	0.520461133958066	19.8731411357899	0.174940314480942	29.5943669634543	0.108964834076275	0.0521684693771085	3.69266114251788	3.92212621677786	0.480539880155914	0.127538261478444	1.66094356524336	0.115011169353947	3.53250383287617	2.31850634215756	0.888182498130142	1.92839166885393	12.1603825894095	0.187842581757714	0.544894171335161	0.140087770201654	0.853265426834628	0.0584762228132722	1.17837797422876	1.56466355412349	0.101897046243647	10.7431944307622	9.23156266116555	0.0553142782034361	5.12518555170708	0.129032258064516	15.5032500715425	1.12485723335029	1.78493334845074	2.75395944719056	1.01258113020804	0.122418692445262	5.1664454449643	0.312468450277638	2.60693215339233	33.2325625605668	0.0862870038497279	2.06889496969542	11.2804745026679	0.453575079980873	1.50657516447246	0.152383351174359	0.783626726644653	0.473115227213588	19.2327732187052	23.7787067839525	0.088572673152316	3.31855242454584	3.35888343224349	0.455809641532756	0.0499363642791487	1.58326863810666	0.111281743117224	2.95431501214823	1.95633113967909	0.889072067828545	1.80203009953401	11.5336888219319	0.181600881617955	0.741038458640006
